uniqueID	sentence_distance	paragraph_distance	animacy	gm	prev_ref	chain_id	content	fineRefForm	six_ref_form	five_ref_form	four_ref_form	three_ref_form	two_ref_form	UPOS	argumentType	vntheta
wsj_1125_2_46_46	first_mention	first_mention	other	np-obj	first_mention	2764	a four - day conference , beginning here today , sponsored * by the Urban	indefl	dlm	dm	dm	d	nonp	DET NUM NOUN NOUN VERB ADV NOUN VERB ADP DET PROPN PROPN PROPN		
wsj_1125_2_51_46	first_mention	first_mention	other	np-obj	first_mention	2767	the Urban Land Institute	prop	n	n	n	n	nonp	DET PROPN PROPN PROPN		
wsj_1125_3_51_1	diff_sent	same_par	other	np-subj	name	2767	The ULI	prop	n	n	n	n	nonp	DET NOUN	ARG1	
wsj_1125_4_55_5	first_mention	first_mention	human	np-subj	first_mention	2771	builders	indefs	d	d	d	d	nonp	NOUN	ARG0	
wsj_1125_5_52_17	first_mention	first_mention	other	np-obj	first_mention	2768	the country	defs	d	d	d	d	nonp	DET NOUN		
wsj_1125_6_7_2	first_mention	first_mention	human	np-subj	first_mention	2778	Real estate professionals	indefsmo	dsm	dm	dm	d	nonp	ADJ NOUN NOUN	ARG0	Agent
wsj_1125_6_7_6	same_sent	same_par	human	np-obj	description	2778	themselves	reflp	p	p	p	p	p	PRON	ARG1	Theme
wsj_1125_7_38_46	first_mention	first_mention	other	np-obj	first_mention	2762	the recently formed Resolution Trust Corp. , a federal agency charged *	defl	dlm	dm	dm	d	nonp	DET ADV VERB PROPN PROPN PROPN DET ADJ NOUN VERB ADP NOUN ADP DET VERB SYM NUM NUM ADP ADJ NOUN VERB		
wsj_1125_10_52_12	diff_sent	different_par	other	np-obj	description	2768	the U.S.	prop	n	n	n	n	nonp	DET PROPN		
wsj_1125_11_52_15	diff_sent	different_par	other	np-obj	name	2768	this country	dists	d	d	d	d	nonp	DET NOUN		
wsj_1125_12_6_1	first_mention	first_mention	human	np-subj	first_mention	2775	developers	indefs	d	d	d	d	nonp	NOUN	ARG0	agent
wsj_1125_12_6_5	same_sent	same_par	human	np-subj	description	2775	they	p	p	p	p	p	p	PRON	ARG0	agent
wsj_1125_13_6_0	diff_sent	same_par	human	np-subj	pronoun	2775	They	p	p	p	p	p	p	PRON	ARG1	theme
wsj_1125_13_5_7	first_mention	first_mention	other	np-obj	first_mention	2765	someone else 's pasture	indefsmo	dsm	dm	dm	d	nonp	PRON ADJ PART NOUN		
wsj_1125_13_5_11	same_sent	same_par	other	np-subj	description	2765	it	p	p	p	p	p	p	PRON	ARG1	
wsj_1125_13_6_18	same_sent	same_par	human	np-subj	pronoun	2775	they	p	p	p	p	p	p	PRON	ARG1	
wsj_1125_15_55_1	diff_sent	different_par	human	np-subj	description	2771	The builders	defs	d	d	d	d	nonp	DET NOUN	ARG1	
wsj_1125_16_4_1	first_mention	first_mention	human	np-subj	first_mention	2763	Developers	indefs	d	d	d	d	nonp	NOUN	ARG1	patient1
wsj_1125_16_51_20	diff_sent	different_par	other	np-obj	name	2767	ULI	prop	n	n	n	n	nonp	PROPN		
wsj_1125_17_4_1	diff_sent	same_par	human	np-subj	description	2763	They	p	p	p	p	p	p	PRON	ARG1	theme
wsj_1125_17_4_7	same_sent	same_par	human	subj-det	pronoun	2763	their	p	p	p	p	p	p	PRON		
wsj_1125_18_3_2	first_mention	first_mention	other	np-subj	first_mention	2761	Real estate firms	indefsmo	dsm	dm	dm	d	nonp	ADJ NOUN NOUN	ARG0	
wsj_1125_18_3_6	same_sent	same_par	other	subj-det	description	2761	their	p	p	p	p	p	p	PRON		
wsj_1125_19_2_55	first_mention	first_mention	other	np-obj	first_mention	2760	a portfolio	indefs	d	d	d	d	nonp	DET NOUN	ARG1	Theme
wsj_1125_19_2_61	same_sent	same_par	other	np-obj	description	2760	it	p	p	p	p	p	p	PRON		
wsj_1125_19_17_88	first_mention	first_mention	other	np-obj	first_mention	2759	Kenneth Leventhal Inc. a national accounting firm	propmod	nm	nm	n	n	nonp	PROPN PROPN PROPN DET ADJ NOUN NOUN		
wsj_1125_21_38_7	diff_sent	different_par	other	subj-det	description	2762	the RTC 's	prop	n	n	n	n	nonp	DET PROPN PART		
wsj_1125_21_17_36	diff_sent	different_par	other	subj-det	name	2759	Leventhal 's	prop	n	n	n	n	nonp	PROPN PART		
wsj_1125_24_46_22	diff_sent	different_par	other	np-obj	description	2764	the Urban Land conference	defsmo	dsm	dm	dm	d	nonp	DET PROPN NOUN NOUN		
wsj_1126_1_44_1	first_mention	first_mention	other	np-subj	first_mention	2787	Sheraton Corp.	prop	n	n	n	n	nonp	PROPN PROPN		
wsj_1126_1_5_6	first_mention	first_mention	other	np-subj	first_mention	2793	Sheraton Corp. and Pan American World Airways	prop	n	n	n	n	nonp	PROPN PROPN CCONJ PROPN PROPN PROPN PROPN	ARG0	agent
wsj_1126_1_56_6	first_mention	first_mention	other	np-obj	first_mention	2800	Pan American World Airways	prop	n	n	n	n	nonp	PROPN PROPN PROPN PROPN		
wsj_1126_1_5_9	same_sent	same_par	other	np-subj	name	2793	they	p	p	p	p	p	p	PRON		
wsj_1126_1_50_13	first_mention	first_mention	other	np-subj	first_mention	2794	they and two Soviet partners	defs	d	d	d	d	nonp	PRON CCONJ NUM ADJ NOUN	ARG0	agent
wsj_1126_1_45_13	first_mention	first_mention	other	np-obj	first_mention	2788	two Soviet partners	indefsmo	dsm	dm	dm	d	nonp	NUM ADJ NOUN		
wsj_1126_1_46_22	first_mention	first_mention	other	np-obj	first_mention	2789	two `` world - class '' hotels	indefl	dlm	dm	dm	d	nonp	NUM SYM NOUN NOUN NOUN ADP DET	ARG1	product
wsj_1126_1_47_28	first_mention	first_mention	other	np-obj	first_mention	2790	Red Square	prop	n	n	n	n	nonp	PROPN PROPN		
wsj_1126_1_48_30	first_mention	first_mention	other	np-obj	first_mention	2791	Moscow	prop	n	n	n	n	nonp	PROPN		
wsj_1126_2_49_7	first_mention	first_mention	other	np-obj	first_mention	2792	the joint project	defsmo	dsm	dm	dm	d	nonp	DET ADJ NOUN	ARG1	theme
wsj_1126_3_49_1	diff_sent	same_par	other	np-subj	description	2792	This	distp	p	p	p	p	p	PRON		
wsj_1126_3_4_12	first_mention	first_mention	other	np-subj	first_mention	2786	the East and the West	defs	d	d	d	d	nonp	DET PROPN CCONJ DET PROPN	ARG0	
wsj_1126_3_4_17	same_sent	same_par	other	subj-det	description	2786	their	p	p	p	p	p	p	PRON	ARG1	
wsj_1126_3_38_47	first_mention	first_mention	other	np-obj	first_mention	2785	a signing ceremony for the venture 's partners at the Soviet embassy here	indefl	dlm	dm	dm	d	nonp	DET NOUN NOUN ADP DET NOUN PART NOUN ADP DET PROPN NOUN ADV	ARG1	theme
wsj_1126_3_46_41	diff_sent	different_par	other	subj-det	description	2789	the venture 's	defs	d	d	d	d	nonp	DET NOUN PART		
wsj_1126_3_50_42	diff_sent	different_par	other	np-obj	description	2794	the venture 's partners	defs	d	d	d	d	nonp	DET NOUN PART NOUN		
wsj_1126_4_37_10	first_mention	first_mention	human	np-subj	first_mention	2784	Commerce Secretary Robert Mosbacher , who *T*-1 attended the ceremony ,	flmod	nm	nm	n	n	nonp	NOUN PROPN PROPN PROPN PRON VERB DET NOUN VERB DET	ARG0	agent
wsj_1126_4_38_9	diff_sent	different_par	other	np-obj	description	2785	the ceremony	defs	d	d	d	d	nonp	DET NOUN	ARG1	
wsj_1126_4_49_13	diff_sent	different_par	other	np-obj	pronoun	2792	the undertaking	defs	d	d	d	d	nonp	DET NOUN		
wsj_1126_5_37_0	diff_sent	same_par	human	np-subj	name	2784	He	p	p	p	p	p	p	PRON	ARG0	agent
wsj_1126_5_49_3	diff_sent	same_par	other	np-subj	description	2792	it	p	p	p	p	p	p	PRON	ARG0	theme1
wsj_1126_6_49_1	diff_sent	different_par	other	np-subj	pronoun	2792	The project	defs	d	d	d	d	nonp	DET NOUN	ARG1	
wsj_1126_6_51_20	first_mention	first_mention	other	np-obj	first_mention	2795	the Soviet Union	prop	n	n	n	n	nonp	DET PROPN PROPN		
wsj_1126_7_32_15	first_mention	first_mention	other	np-subj	first_mention	2783	One of the hotels , 0 *T*-2 to be called *-1 *PRO*-3 the Sheraton Moscow ,	indefl	dlm	dm	dm	d	nonp	NUM ADP DET NOUN PART AUX VERB DET PROPN PROPN AUX VERB		theme1 Theme product
wsj_1126_7_46_3	diff_sent	different_par	other	np-obj	description	2789	the hotels	defs	d	d	d	d	nonp	DET NOUN		
wsj_1126_8_32_4	diff_sent	same_par	other	np-subj	description	2783	The six - story hotel	defsmo	dsm	dm	dm	d	nonp	DET NUM NOUN NOUN AUX		NA NA
wsj_1126_9_32_0	diff_sent	same_par	other	np-subj	description	2783	It	p	p	p	p	p	p	PRON	ARG0	theme1
wsj_1126_9_44_22	diff_sent	different_par	other	np-obj	name	2787	Sheraton	prop	n	n	n	n	nonp	PROPN	ARG0	agent
wsj_1126_10_32_1	diff_sent	same_par	other	np-subj	pronoun	2783	The hotel	defs	d	d	d	d	nonp	DET NOUN		
wsj_1126_11_31_14	first_mention	first_mention	other	np-subj	first_mention	2782	The second hotel , 0 *T*-3 to be called *-1 *PRO*-5 the Budapest Hotel ,	defl	dlm	dm	dm	d	nonp	DET ADJ NOUN PART AUX VERB DET ADJ NOUN VERB PART	ARG1	
wsj_1126_11_47_28	diff_sent	different_par	other	np-obj	name	2790	Red Square	prop	n	n	n	n	nonp	PROPN PROPN		
wsj_1126_12_31_2	diff_sent	same_par	other	subj-det	description	2782	its	p	p	p	p	p	p	PRON		
wsj_1126_13_44_7	diff_sent	different_par	other	np-subj	name	2787	Sheraton , a subsidiary of ITT Corp. ,	propmod	nm	nm	n	n	nonp	PROPN DET NOUN ADP PROPN PROPN AUX VERB	ARG0	theme1
wsj_1126_13_46_17	diff_sent	different_par	other	np-obj	description	2789	the two hotels	defsmo	dsm	dm	dm	d	nonp	DET NUM NOUN		
wsj_1126_13_56_28	diff_sent	different_par	other	np-subj	name	2800	Pan American , a subsidiary of Pan Am Corp. ,	propmod	nm	nm	n	n	nonp	PROPN PROPN DET NOUN ADP PROPN PROPN PROPN AUX VERB	ARG0	theme1
wsj_1126_14_45_2	diff_sent	different_par	other	np-subj	description	2788	The Soviet owners	defsmo	dsm	dm	dm	d	nonp	DET PROPN NOUN	ARG1	
wsj_1126_14_45_19	same_sent	same_par	other	np-obj	description	2788	Mossoviet , Moscow 's city governing body , and Aeroflot , the Soviet	propmod	nm	nm	n	n	nonp	PROPN PROPN PART NOUN VERB NOUN CCONJ PROPN DET PROPN ADJ NOUN	ARG2	
wsj_1126_14_48_8	diff_sent	different_par	other	subj-det	name	2791	Moscow 's	prop	n	n	n	n	nonp	PROPN PART		
wsj_1126_14_22_19	first_mention	first_mention	other	np-obj	first_mention	2781	Aeroflot , the Soviet national airline	propmod	nm	nm	n	n	nonp	PROPN DET PROPN ADJ NOUN		
wsj_1126_15_48_12	diff_sent	different_par	other	np-obj	name	2791	Moscow	prop	n	n	n	n	nonp	NOUN		
wsj_1126_15_49_20	diff_sent	different_par	other	np-subj	description	2792	the Sheraton - Pan Am venture	defsmo	dsm	dm	dm	d	nonp	DET PROPN PROPN PROPN NOUN AUX AUX DET ADJ NOUN NOUN NOUN ADP DET		
wsj_1126_15_56_19	diff_sent	different_par	other	np-obj	name	2800	Sheraton - Pan Am	propmod	nm	nm	n	n	nonp	PROPN PROPN PROPN NOUN		
wsj_1126_15_46_43	diff_sent	different_par	other	np-obj	description	2789	the first joint - venture hotels in the Soviet Union 0 *T*-1 to have as	defl	dlm	dm	dm	d	nonp	DET ADJ NOUN NOUN NOUN ADP DET PROPN PROPN PART VERB ADV ADJ ADP NUM SYM ADJ NOUN	ARG2	
wsj_1126_15_51_32	diff_sent	different_par	other	np-obj	name	2795	the Soviet Union	prop	n	n	n	n	nonp	DET PROPN PROPN		
wsj_1126_17_15_3	first_mention	first_mention	other	np-subj	first_mention	2780	some U.S. companies	indefsmo	dsm	dm	dm	d	nonp	DET PROPN NOUN	ARG0	actor1
wsj_1126_18_15_28	diff_sent	same_par	other	np-obj	description	2780	the U.S. companies known *PRO* to be considering such ventures	defl	dlm	dm	dm	d	nonp	DET PROPN NOUN VERB PART AUX VERB ADJ NOUN		
wsj_1126_19_44_0	diff_sent	different_par	other	np-subj	name	2787	Sheraton	prop	n	n	n	n	nonp	PROPN		
wsj_1126_19_5_3	diff_sent	different_par	other	np-subj	pronoun	2793	Sheraton and Pan Am	prop	n	n	n	n	nonp	PROPN CCONJ PROPN PROPN	ARG0	agent
wsj_1126_19_56_3	diff_sent	different_par	other	np-obj	name	2800	Pan Am	fl	n	n	n	n	nonp	PROPN PROPN		
wsj_1126_19_5_6	same_sent	same_par	other	np-subj	name	2793	they	p	p	p	p	p	p	PRON		
wsj_1126_19_5_18	same_sent	same_par	other	np-subj	pronoun	2793	they	p	p	p	p	p	p	PRON	ARG0	
wsj_1126_19_5_23	same_sent	same_par	other	subj-det	pronoun	2793	their	p	p	p	p	p	p	PRON		
wsj_1126_19_49_25	diff_sent	different_par	other	np-obj	description	2792	their hotel venture	defsmo	dsm	dm	dm	d	nonp	PRON NOUN NOUN		
wsj_1126_20_32_2	diff_sent	different_par	other	np-subj	description	2783	The Sheraton Moscow	defsmo	dsm	dm	dm	d	nonp	DET PROPN PROPN	ARG0	agent
wsj_1126_20_32_17	same_sent	same_par	other	subj-det	description	2783	its	p	p	p	p	p	p	PRON		
wsj_1126_20_32_21	same_sent	same_par	other	np-subj	pronoun	2783	it	p	p	p	p	p	p	PRON	ARG0	agent
wsj_1126_20_44_42	diff_sent	same_par	other	np-obj	name	2787	Sheraton	prop	n	n	n	n	nonp	PROPN		
wsj_1126_21_10_7	first_mention	first_mention	human	np-subj	first_mention	2779	Thomas Plaskett , Pan Am 's chairman ,	flmod	nm	nm	n	n	nonp	PROPN PROPN PROPN PROPN PART NOUN VERB DET	ARG0	agent
wsj_1126_21_56_5	diff_sent	different_par	other	subj-det	name	2800	Pan Am 's	prop	n	n	n	n	nonp	PROPN PROPN PART		
wsj_1126_21_56_13	same_sent	same_par	other	subj-det	name	2800	the U.S. airline 's	defsmo	dsm	dm	dm	d	nonp	DET PROPN NOUN PART		
wsj_1126_21_56_20	same_sent	same_par	other	subj-det	description	2800	its	p	p	p	p	p	p	PRON		
wsj_1126_21_22_25	diff_sent	different_par	other	np-obj	name	2781	Aeroflot	prop	n	n	n	n	nonp	PROPN		
wsj_1126_21_58_35	first_mention	first_mention	other	np-obj	first_mention	2802	nonstop New York - Moscow flights	indefsmo	dsm	dm	dm	d	nonp	ADP PROPN PROPN PROPN NOUN		
wsj_1126_22_10_0	diff_sent	same_par	human	np-subj	name	2779	He	p	p	p	p	p	p	PRON	ARG0	agent
wsj_1126_22_58_11	diff_sent	same_par	other	np-obj	description	2802	this route	dists	d	d	d	d	nonp	DET NOUN		
wsj_1126_22_48_21	diff_sent	different_par	other	np-obj	name	2791	Moscow	prop	n	n	n	n	nonp	NOUN		
wsj_1127_1_1_1	first_mention	first_mention	human	np-subj	first_mention	2803	David Shaffer	fl	n	n	n	n	nonp	PROPN PROPN		
wsj_1127_2_1_1	diff_sent	same_par	human	np-subj	name	2803	Mr. Shaffer	titl	n	n	n	n	nonp	PROPN PROPN	ARG0	agent
wsj_1127_3_1_0	diff_sent	same_par	human	np-subj	name	2803	He	p	p	p	p	p	p	PRON	ARG1	
wsj_1128_2_120_5	first_mention	first_mention	other	np-subj	first_mention	2824	Japan	prop	n	n	n	n	nonp	PROPN	ARG1	patient
wsj_1128_2_131_19	first_mention	first_mention	other	np-obj	first_mention	2835	mom and apple pie	bare	d	d	d	d	nonp	NOUN CCONJ NOUN NOUN	ARG1	theme2
wsj_1128_3_131_6	diff_sent	different_par	other	np-subj	description	2835	that	distp	p	p	p	p	p	PRON		
wsj_1128_4_102_7	first_mention	first_mention	other	np-subj	first_mention	2806	A Japanese apple called * *PRO*-2 the Fuji	indefl	dlm	dm	dm	d	nonp	DET ADJ NOUN VERB DET PROPN	ARG1	
wsj_1128_5_102_2	diff_sent	same_par	other	np-subj	description	2806	it	p	p	p	p	p	p	PRON		
wsj_1128_5_110_32	first_mention	first_mention	human	np-obj	first_mention	2813	Washington State University horticulturist Robert Norton	flmod	nm	nm	n	n	nonp	PROPN PROPN PROPN NOUN PROPN PROPN		
wsj_1128_5_126_29	first_mention	first_mention	other	np-obj	first_mention	2830	Washington State University	prop	n	n	n	n	nonp	PROPN PROPN PROPN		
wsj_1128_6_129_6	first_mention	first_mention	other	np-subj	first_mention	2832	the Fuji	prop	n	n	n	n	nonp	DET PROPN	ARG0	agent
wsj_1128_6_127_18	diff_sent	first_mention	other	subj-det	first_mention	2831	America 's	prop	n	n	n	n	nonp	PROPN PART		
wsj_1128_7_129_0	diff_sent	different_par	other	np-subj	name	2832	It	p	p	p	p	p	p	PRON	ARG1	patient
wsj_1128_8_130_13	first_mention	first_mention	other	np-subj	first_mention	2834	the Fuji	prop	n	n	n	n	nonp	DET PROPN	ARG1	
wsj_1128_10_130_3	diff_sent	different_par	other	np-subj	name	2834	it	p	p	p	p	p	p	PRON	ARG1	
wsj_1128_11_130_0	diff_sent	same_par	other	np-subj	pronoun	2834	It	p	p	p	p	p	p	PRON	ARG0	theme1
wsj_1128_12_130_0	diff_sent	same_par	other	np-subj	pronoun	2834	It	p	p	p	p	p	p	PRON		theme1 agent
wsj_1128_12_91_38	first_mention	first_mention	human	np-subj	first_mention	2866	Grady Auvil , an Orondo , Wash. , grower who *T*-1 is planting Fujis and	flmod	nm	nm	n	n	nonp	PROPN PROPN DET PROPN PROPN NOUN PRON AUX VERB PROPN CCONJ VERB DET ADJ NOUN ADP PRON	ARG0	agent
wsj_1128_12_142_31	first_mention	first_mention	other	np-obj	first_mention	2847	Fujis	prop	n	n	n	n	nonp	PROPN	ARG1	theme
wsj_1128_12_142_38	same_sent	same_par	other	np-obj	name	2847	them	p	p	p	p	p	p	PRON		
wsj_1128_13_130_1	diff_sent	same_par	other	np-subj	pronoun	2834	It	p	p	p	p	p	p	PRON	ARG0	agent
wsj_1128_14_91_1	diff_sent	different_par	human	np-subj	name	2866	Mr. Auvil	titl	n	n	n	n	nonp	PROPN PROPN		agent agent
wsj_1128_15_91_0	diff_sent	same_par	human	np-subj	name	2866	He	p	p	p	p	p	p	PRON		
wsj_1128_15_86_30	first_mention	first_mention	other	np-obj	first_mention	2865	the U.S. - grown Granny Smith , a radically different apple that the	defl	dlm	dm	dm	d	nonp	DET PROPN VERB PROPN PROPN DET ADV ADJ NOUN SCONJ DET ADJ NOUN ADV VERB AUX ADV VERB ADP		
wsj_1128_16_86_0	diff_sent	same_par	other	np-subj	description	2865	It	p	p	p	p	p	p	PRON		
wsj_1128_16_18_8	first_mention	first_mention	other	np-obj	first_mention	2851	the apple establishment	defsmo	dsm	dm	dm	d	nonp	DET NOUN NOUN	ARG1	theme
wsj_1128_16_18_10	same_sent	same_par	other	subj-det	description	2851	its	p	p	p	p	p	p	PRON		
wsj_1128_17_91_16	diff_sent	same_par	human	np-subj	pronoun	2866	the grand old maverick of American apples	defsmo	dsm	dm	dm	d	nonp	DET ADJ ADJ NOUN ADP ADJ NOUN	ARG0	
wsj_1128_18_91_19	diff_sent	same_par	human	np-subj	description	2866	he	p	p	p	p	p	p	PRON	ARG0	agent
wsj_1128_20_136_9	first_mention	first_mention	other	np-subj	first_mention	2840	the Red Delicious	defsmo	dsm	dm	dm	d	nonp	DET PROPN PROPN	ARG1	
wsj_1128_21_136_0	diff_sent	same_par	other	subj-det	description	2840	Its	p	p	p	p	p	p	PRON		
wsj_1128_22_136_6	diff_sent	same_par	other	np-subj	pronoun	2840	it	p	p	p	p	p	p	PRON	ARG1	
wsj_1128_25_119_3	first_mention	first_mention	other	np-subj	first_mention	2822	the apple industry	defsmo	dsm	dm	dm	d	nonp	DET NOUN NOUN	ARG1	
wsj_1128_26_137_2	first_mention	first_mention	other	np-subj	first_mention	2841	Red Delicious	prop	n	n	n	n	nonp	PROPN PROPN		
wsj_1128_26_137_9	same_sent	same_par	other	subj-det	name	2841	its	p	p	p	p	p	p	PRON		
wsj_1128_26_126_24	diff_sent	different_par	other	subj-det	name	2830	Washington State 's	prop	n	n	n	n	nonp	PROPN PROPN PART		
wsj_1128_26_110_26	diff_sent	different_par	human	np-subj	name	2813	Washington State 's Mr. Norton	flmod	nm	nm	n	n	nonp	PROPN PROPN PART PROPN PROPN	ARG0	agent
wsj_1128_27_75_19	first_mention	first_mention	other	np-obj	first_mention	2864	Alar , a growth regulator that *T*-1 makes apples redder and crunchier but	propmod	nm	nm	n	n	nonp	PROPN DET NOUN NOUN PRON VERB NOUN NOUN CCONJ NOUN CCONJ AUX AUX ADJ ADJ NOUN		
wsj_1128_27_138_26	first_mention	first_mention	other	np-obj	first_mention	2842	the Delicious	defs	d	d	d	d	nonp	DET ADJ		
wsj_1128_27_138_29	same_sent	same_par	other	np-subj	description	2842	they	p	p	p	p	p	p	PRON	ARG1	
wsj_1128_29_71_4	same_sent	first_mention	human	np-subj	first_mention	2863	A lot of growers	indefsmo	dsm	dm	dm	d	nonp	DET NOUN ADP NOUN	ARG1	
wsj_1128_29_110_18	diff_sent	same_par	human	np-subj	name	2813	Mr. Norton	titl	n	n	n	n	nonp	PROPN PROPN	ARG0	agent
wsj_1128_29_71_21	same_sent	same_par	human	np-subj	description	2863	they	p	p	p	p	p	p	PRON	ARG0	agent
wsj_1128_29_75_26	diff_sent	same_par	other	np-obj	name	2864	Alar	prop	n	n	n	n	nonp	PROPN	ARG1	
wsj_1128_30_70_11	first_mention	first_mention	human	np-obj	first_mention	2862	William Broderick , a Sterling , Mass. , grower	flmod	nm	nm	n	n	nonp	PROPN PROPN DET PROPN PROPN PROPN	ARG2	
wsj_1128_31_69_1	first_mention	first_mention	other	np-subj	first_mention	2861	This	distp	p	p	p	p	p	PRON	ARG1	
wsj_1128_31_15_4	first_mention	first_mention	other	np-obj	first_mention	2850	beautiful stuff	indefsmo	dsm	dm	dm	d	nonp	ADJ NOUN	ARG2	
wsj_1128_31_70_7	diff_sent	same_par	human	np-subj	name	2862	he	p	p	p	p	p	p	PRON		
wsj_1128_31_69_26	same_sent	same_par	other	np-obj	pronoun	2861	big boxes of just - picked Red Delicious next to his barn	defl	dlm	dm	dm	d	nonp	ADJ NOUN ADP ADV ADJ NOUN ADJ ADP ADP PRON NOUN		
wsj_1128_31_70_25	same_sent	same_par	human	subj-det	pronoun	2862	his	p	p	p	p	p	p	PRON		
wsj_1128_32_15_15	diff_sent	same_par	other	np-obj	description	2850	it	p	p	p	p	p	p	PRON		
wsj_1128_34_70_4	diff_sent	different_par	human	np-subj	pronoun	2862	he	p	p	p	p	p	p	PRON		
wsj_1128_35_132_5	first_mention	first_mention	other	np-subj	first_mention	2836	Some 500 insects and 150 diseases	indefsmo	dsm	dm	dm	d	nonp	DET NUM NOUN CCONJ NUM NOUN		theme agent Theme destination
wsj_1128_36_14_3	first_mention	first_mention	human	np-subj	first_mention	2844	a grower	indefs	d	d	d	d	nonp	DET NOUN	ARG0	
wsj_1128_36_132_5	diff_sent	same_par	other	np-obj	description	2836	them	p	p	p	p	p	p	PRON	ARG1	
wsj_1128_36_14_8	same_sent	same_par	human	subj-det	description	2844	his	p	p	p	p	p	p	PRON		
wsj_1128_36_14_25	same_sent	same_par	human	subj-det	pronoun	2844	his	p	p	p	p	p	p	PRON	ARG1	
wsj_1128_36_70_28	diff_sent	same_par	human	np-subj	pronoun	2862	Mr. Broderick	titl	n	n	n	n	nonp	PROPN PROPN	ARG0	agent
wsj_1128_37_13_1	first_mention	first_mention	human	np-subj	first_mention	2833	growers	indefs	d	d	d	d	nonp	NOUN	ARG0	agent
wsj_1128_37_13_12	same_sent	same_par	human	np-subj	description	2833	they	p	p	p	p	p	p	PRON		
wsj_1128_37_13_15	same_sent	same_par	human	np-obj	pronoun	2833	themselves	reflp	p	p	p	p	p	PRON	ARG1	theme
wsj_1128_38_62_8	first_mention	first_mention	other	np-obj	first_mention	2860	a lot of Delicious	indefsmo	dsm	dm	dm	d	nonp	DET NOUN ADP PROPN	ARG1	
wsj_1128_38_62_13	same_sent	same_par	other	np-obj	description	2860	the trees	defs	d	d	d	d	nonp	DET NOUN	ARG2	patient2
wsj_1128_38_61_30	same_sent	first_mention	human	np-subj	first_mention	2859	Steve Wood , a West Lebanon , N.H. , grower	flmod	nm	nm	n	n	nonp	PROPN PROPN DET PROPN PROPN PROPN NOUN VERB ADP PRON		
wsj_1128_38_61_35	same_sent	same_par	human	subj-det	name	2859	his	p	p	p	p	p	p	PRON		
wsj_1128_40_12_4	first_mention	first_mention	other	np-subj	first_mention	2823	a Waltana	indefs	d	d	d	d	nonp	DET PROPN	ARG1	
wsj_1128_40_61_7	diff_sent	same_par	human	np-subj	pronoun	2859	he	p	p	p	p	p	p	PRON	ARG0	Agent
wsj_1128_41_61_0	diff_sent	same_par	human	np-subj	pronoun	2859	He	p	p	p	p	p	p	PRON		agent agent agent
wsj_1128_41_12_2	diff_sent	same_par	other	np-obj	description	2823	it	p	p	p	p	p	p	PRON	ARG1	patient
wsj_1128_41_12_7	same_sent	same_par	other	np-obj	pronoun	2823	it	p	p	p	p	p	p	PRON	ARG1	theme
wsj_1128_42_12_0	diff_sent	same_par	other	np-subj	pronoun	2823	It	p	p	p	p	p	p	PRON	ARG1	
wsj_1128_43_11_0	first_mention	first_mention	other	np-subj	first_mention	2812	Supermarkets	indefs	d	d	d	d	nonp	NOUN	ARG1	patient
wsj_1128_44_11_0	diff_sent	same_par	other	np-subj	description	2812	They	p	p	p	p	p	p	PRON	ARG0	Agent
wsj_1128_44_144_12	same_sent	first_mention	other	np-subj	first_mention	2849	that	distp	p	p	p	p	p	PRON	ARG1	
wsj_1128_46_57_46	same_sent	first_mention	other	np-obj	first_mention	2857	Super Valu Inc. , a Minneapolis supermarket chain and food distributor	propmod	nm	nm	n	n	nonp	PROPN PROPN PROPN DET PROPN NOUN NOUN CCONJ NOUN NOUN		
wsj_1128_47_140_1	first_mention	first_mention	other	np-subj	first_mention	2845	The Fuji	defs	d	d	d	d	nonp	DET PROPN	ARG1	
wsj_1128_47_140_14	same_sent	same_par	other	np-obj	description	2845	it	p	p	p	p	p	p	PRON	ARG1	
